,SEX,INSR_TYPE,INSURED_VALUE,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,CCM_TON,CLAIM_PAID,average_speed,avg_daily_charges,fatigue_driving_ratio,late_night_trip_ratio,avg_late_night_trip_mileage,high_temp_driving_ratio,battery_type_lfp,initial_battery_soc,avg_charge_duration,insurance_commercial_third_party,insurance_compulsory_third_party,average_loss,INSR_BEGIN_YEAR,INSR_BEGIN_MONTH,INSR_BEGIN_DAY,INSR_END_YEAR,INSR_END_MONTH,INSR_END_DAY,INSURANCE_DURATION_DAYS,EFFECTIVE_YR_2022,EFFECTIVE_YR_2023,EFFECTIVE_YR_2024,TYPE_VEHICLE_MPV,TYPE_VEHICLE_SUV,TYPE_VEHICLE_客车,TYPE_VEHICLE_皮卡,TYPE_VEHICLE_货车,TYPE_VEHICLE_轿车,MAKE_丰田,MAKE_别克,MAKE_吉利,MAKE_大众,MAKE_奔驰,MAKE_奥迪,MAKE_宝马,MAKE_本田,MAKE_比亚迪,MAKE_长安,USAGE_公务,USAGE_商用,USAGE_家用,USAGE_租赁,USAGE_自用货物,brand_品牌A,brand_品牌B,brand_品牌C,brand_品牌D,brand_品牌E,predicted_premium,PREMIUM
811,1.0304638130973318,0.9202491090235018,0.4890660747568471,1.0838166147412553,1.584949903035244,0.5506559351476693,-0.8074031597740338,-0.3708389896190856,-0.4921642290910192,0.37588294837648767,1.4326688671171472,-0.6836313514035431,0.7799979069844487,1.5655688869919133,0.1130828883035699,-0.5773502691896258,0.3090644993515008,1.5589047490737866,1.0304638130973318,0.0,-0.510895987437489,0.21112427716888763,-1.374606787127753,-0.1414259163194195,0.2154613006269889,-1.3792644269416956,-0.15324401164491575,0.0,-0.6919126161531287,1.0025031328271852,-0.4645486746559718,2.2702083943651856,-0.41388775612546336,-0.4823542675723938,-0.43440451290484433,-0.4565733396744826,-0.45457287727508316,2.9003042436755413,-0.36268681476051967,-0.3239944068816741,-0.33333333333333337,-0.3096617686426661,-0.3096617686426661,-0.2998637292684633,-0.3626868147605197,-0.3692744729379982,-0.312079621228754,-0.4665361852810134,-0.4960906358752555,-0.5136370944265338,1.925066843759244,-0.503903259860269,-0.4665361852810134,-0.47841263385647226,2.031798495964875,-0.5349519917156254,-0.5272146351966106,5771.983021535216,8007.2
76,-0.9704367948586523,0.9202491090235018,-0.9876030390677122,-1.4565304606986502,-1.205181955608731,0.5506559351476693,-0.8074031597740338,0.2509502515551737,1.9468698916285716,-0.0746704187351219,-0.723725957824542,0.351632538909443,0.021046209519145015,0.7601915348348557,1.50548799554174,-0.5773502691896258,-0.9728348501928482,-0.9348700291609396,-0.9704367948586523,0.0,0.6689961350485376,0.21112427716888763,0.41689812142864524,-0.9512266641606762,0.2154613006269889,0.4144145894007968,-1.072420838755938,0.0,-0.6919126161531287,1.0025031328271852,-0.4645486746559718,2.2702083943651856,-0.41388775612546336,-0.4823542675723938,-0.43440451290484433,-0.4565733396744826,-0.45457287727508316,-0.3447914135838056,-0.36268681476051967,-0.3239944068816741,-0.33333333333333337,-0.3096617686426661,-0.3096617686426661,-0.2998637292684633,-0.3626868147605197,-0.3692744729379982,3.204310477123404,-0.4665361852810134,2.015760685012114,-0.5136370944265338,-0.5194624816493197,-0.503903259860269,2.1434564596477332,-0.47841263385647226,-0.49217479094801325,-0.5349519917156254,-0.5272146351966106,2401.0085551253856,3244.45
636,-0.9704367948586523,-1.4187478321005424,0.09517659860722576,0.47897207296984917,0.654905950153919,1.8183530520343896,-0.8074031597740338,-0.059944369031955935,-0.4921642290910192,1.5198700934095895,-0.723725957824542,-1.1031371837479889,-0.7459242371080941,-0.5256469844888592,1.4077135015366882,-0.5773502691896258,-0.9728348501928482,-0.9348700291609396,1.0304638130973318,0.0,-0.510895987437489,1.6547090783235852,-0.7774384842756202,-1.0669124852808558,1.6639406325725128,-0.7813714214941981,-1.072420838755938,0.0,-0.6919126161531287,-0.9975031172021119,2.1526269572086583,2.2702083943651856,-0.41388775612546336,-0.4823542675723938,-0.43440451290484433,-0.4565733396744826,-0.45457287727508316,-0.3447914135838056,-0.36268681476051967,-0.3239944068816741,-0.33333333333333337,-0.3096617686426661,-0.3096617686426661,-0.2998637292684633,-0.3626868147605197,2.7080128015453204,-0.312079621228754,-0.4665361852810134,-0.4960906358752555,-0.5136370944265338,1.925066843759244,-0.503903259860269,-0.4665361852810134,2.0902458029568014,-0.49217479094801325,-0.5349519917156254,-0.5272146351966106,5424.041211532707,7209.12
973,-0.9704367948586523,-0.24924936153852034,-0.5116361882914434,1.6437298476953568,-1.205181955608731,-0.7170411817390508,1.9366623348556775,-0.2931153344723032,0.8567536154933285,1.683151041853208,-0.723725957824542,0.37675296442152034,-1.1060118959027805,-0.9127811623497626,0.9481131843340497,-0.5773502691896258,1.4823593347507311,1.7012745111536745,-0.9704367948586523,0.0,1.8770583275627368,1.6547090783235852,-1.6731909385538195,0.32131736816129863,1.6639406325725128,-1.6782109296654444,0.19144729852171757,0.0,-0.6919126161531287,-0.9975031172021119,2.1526269572086583,-0.4404881959216032,-0.41388775612546336,-0.4823542675723938,-0.43440451290484433,2.190228629452953,-0.45457287727508316,-0.3447914135838056,-0.36268681476051967,-0.3239944068816741,-0.33333333333333337,-0.3096617686426661,-0.3096617686426661,3.334848140652303,-0.3626868147605197,-0.3692744729379982,-0.312079621228754,-0.4665361852810134,2.015760685012114,-0.5136370944265338,-0.5194624816493197,-0.503903259860269,-0.4665361852810134,2.0902458029568014,-0.49217479094801325,-0.5349519917156254,-0.5272146351966106,3481.3011144980164,3655.91
938,1.0304638130973318,0.33549987374249074,0.9877626023642134,1.5227609393410757,0.654905950153919,-0.08319262329569078,1.3268700027157416,-0.8371809204997801,1.913727025412634,-1.1472221488241408,-0.723725957824542,-1.338994950784757,-1.6960200038820485,1.58976477310822,0.4527052160287695,-0.5773502691896258,-0.9728348501928482,-0.9348700291609396,-0.9704367948586523,0.0,1.7717510002477215,-1.2324605239858097,0.7154822728547117,1.478175579363094,-1.233018031318535,0.7133610921245456,1.4553154357993732,0.0,1.4452692098024813,-0.9975031172021119,-0.4645486746559718,-0.4404881959216032,-0.41388775612546336,-0.4823542675723938,2.302001867598112,-0.4565733396744826,-0.45457287727508316,-0.3447914135838056,-0.36268681476051967,-0.3239944068816741,-0.33333333333333337,-0.3096617686426661,-0.3096617686426661,-0.2998637292684633,-0.3626868147605197,2.7080128015453204,-0.312079621228754,-0.4665361852810134,2.015760685012114,-0.5136370944265338,-0.5194624816493197,-0.503903259860269,2.1434564596477332,-0.47841263385647226,-0.49217479094801325,-0.5349519917156254,-0.5272146351966106,7034.9998948120965,3442.46
899,-0.9704367948586523,-0.8339985968195314,-0.38786984500005084,1.3879670128891624,1.2749352520748023,-0.08319262329569078,-0.19761082763409793,0.6395685272890858,-0.4921642290910192,0.4559926637066376,-0.4073256163317941,-0.12671028726909847,1.302098664918069,-1.7561806212610165,0.8037474670643212,-0.5773502691896258,-0.9728348501928482,-0.9348700291609396,-0.9704367948586523,0.0,-0.510895987437489,-1.2324605239858097,1.014066424280778,0.08994572592093958,-1.233018031318535,1.0123075948482942,0.0765501951328398,0.0,1.4452692098024813,-0.9975031172021119,-0.4645486746559718,-0.4404881959216032,-0.41388775612546336,-0.4823542675723938,2.302001867598112,-0.4565733396744826,-0.45457287727508316,-0.3447914135838056,-0.36268681476051967,-0.3239944068816741,-0.33333333333333337,-0.3096617686426661,-0.3096617686426661,3.334848140652303,-0.3626868147605197,-0.3692744729379982,-0.312079621228754,-0.4665361852810134,-0.4960906358752555,-0.5136370944265338,-0.5194624816493197,1.984507899943528,-0.4665361852810134,-0.47841263385647226,2.031798495964875,-0.5349519917156254,-0.5272146351966106,3554.634124303268,4405.61
280,-0.9704367948586523,1.504998344304513,-1.2229460866547013,-0.7514545377194112,0.034876648233035594,1.8183530520343896,-0.8074031597740338,-0.6817336102062153,-0.4921642290910192,-0.5216520150995276,-0.723725957824542,-0.19992692285888297,-1.6971311734087742,0.37997046729289713,-1.4725321865076435,1.7320508075688774,1.7230586652577495,0.28906297978610457,-0.9704367948586523,0.0,-0.510895987437489,0.21112427716888763,1.3126505757068445,1.3624897582429145,0.2154613006269889,1.311254097572043,1.2255212290216175,0.0,-0.6919126161531287,1.0025031328271852,-0.4645486746559718,-0.4404881959216032,-0.41388775612546336,-0.4823542675723938,-0.43440451290484433,-0.4565733396744826,2.199867281995475,-0.3447914135838056,-0.36268681476051967,-0.3239944068816741,-0.33333333333333337,-0.3096617686426661,-0.3096617686426661,-0.2998637292684633,2.757199763824596,-0.3692744729379982,-0.312079621228754,-0.4665361852810134,-0.4960906358752555,-0.5136370944265338,-0.5194624816493197,1.984507899943528,2.1434564596477332,-0.47841263385647226,-0.49217479094801325,-0.5349519917156254,-0.5272146351966106,1792.874237587064,1113.99
883,-0.9704367948586523,-1.4187478321005424,-0.7767751135467932,1.3326669404986338,-0.27513800272740613,-0.08319262329569078,-0.8074031597740338,-1.2257991962336923,1.9050246215621072,-0.5527774458965924,-0.723725957824542,0.899641037799225,0.7558729273629685,-1.3966988846758919,1.0584771118679839,1.7320508075688774,0.07904257894301916,0.08636751660210618,-0.9704367948586523,0.0,2.2095759143277873,1.6547090783235852,-1.6731909385538195,-0.48848337967995814,1.6639406325725128,-1.6782109296654444,-0.6128324252004268,0.0,-0.6919126161531287,-0.9975031172021119,2.1526269572086583,-0.4404881959216032,-0.41388775612546336,-0.4823542675723938,-0.43440451290484433,-0.4565733396744826,2.199867281995475,-0.3447914135838056,-0.36268681476051967,-0.3239944068816741,-0.33333333333333337,-0.3096617686426661,-0.3096617686426661,-0.2998637292684633,-0.3626868147605197,2.7080128015453204,-0.312079621228754,-0.4665361852810134,-0.4960906358752555,-0.5136370944265338,-0.5194624816493197,1.984507899943528,-0.4665361852810134,2.0902458029568014,-0.49217479094801325,-0.5349519917156254,-0.5272146351966106,3508.257249895626,5050.64
761,1.0304638130973318,0.9202491090235018,0.03634272236477009,0.9110038885208536,0.034876648233035594,-1.350889740182411,1.7842142518206936,-0.6040099550594329,-0.4921642290910192,-1.4809275872057859,-0.723725957824542,-1.0780519162842142,1.267835695284713,-1.752724066101544,-1.4787581085533477,-0.5773502691896258,0.48783485128700493,-0.21571979965330487,1.0304638130973318,0.0,-0.510895987437489,-1.2324605239858097,-0.18027018142348752,0.08994572592093958,-1.233018031318535,-0.18347841604670065,0.0765501951328398,0.0,1.4452692098024813,-0.9975031172021119,-0.4645486746559718,-0.4404881959216032,-0.41388775612546336,-0.4823542675723938,2.302001867598112,-0.4565733396744826,-0.45457287727508316,-0.3447914135838056,-0.36268681476051967,-0.3239944068816741,-0.33333333333333337,3.2293298729878037,-0.3096617686426661,-0.2998637292684633,-0.3626868147605197,-0.3692744729379982,-0.312079621228754,2.1434564596477332,-0.4960906358752555,-0.5136370944265338,-0.5194624816493197,-0.503903259860269,-0.4665361852810134,-0.47841263385647226,-0.49217479094801325,-0.5349519917156254,1.8967606990406793,4768.374625709749,6651.98
319,-0.9704367948586523,0.9202491090235018,-1.44818279689346,-0.6166606112674978,0.3448912991934773,1.8183530520343896,-0.8074031597740338,-0.8371809204997801,-0.4921642290910192,0.07891572339465623,1.9377225218000425,1.6453784003418026,-0.4690139178345701,-0.7123009631003662,-1.108848905904156,-0.5773502691896258,-0.9728348501928482,-0.9348700291609396,1.0304638130973318,0.0,-0.510895987437489,-1.2324605239858097,-0.18027018142348752,0.5526890104016577,-1.233018031318535,-0.18347841604670065,0.5361386086883508,0.0,1.4452692098024813,-0.9975031172021119,-0.4645486746559718,2.2702083943651856,-0.41388775612546336,-0.4823542675723938,-0.43440451290484433,-0.4565733396744826,-0.45457287727508316,-0.3447914135838056,-0.36268681476051967,-0.3239944068816741,-0.33333333333333337,-0.3096617686426661,-0.3096617686426661,-0.2998637292684633,-0.3626868147605197,2.7080128015453204,-0.312079621228754,-0.4665361852810134,-0.4960906358752555,-0.5136370944265338,-0.5194624816493197,1.984507899943528,-0.4665361852810134,-0.47841263385647226,2.031798495964875,-0.5349519917156254,-0.5272146351966106,1875.4026792158234,1183.75
549,-0.9704367948586523,0.33549987374249074,0.034025830481487745,0.17827792934635017,0.654905950153919,-0.7170411817390508,2.0891104178906614,0.7950158375826506,-0.4921642290910192,1.3218919434217016,-0.723725957824542,-1.5683308998614263,-0.3286858075006989,1.282131363915181,-0.9857579554038647,1.7320508075688774,0.355740034925105,0.5290645020321255,-0.9704367948586523,0.0,-0.510895987437489,0.21112427716888763,1.014066424280778,1.3624897582429145,0.2154613006269889,1.0123075948482942,1.2255212290216175,0.0,-0.6919126161531287,1.0025031328271852,-0.4645486746559718,-0.4404881959216032,-0.41388775612546336,-0.4823542675723938,-0.43440451290484433,2.190228629452953,-0.45457287727508316,-0.3447914135838056,2.7571997638245955,-0.3239944068816741,-0.33333333333333337,-0.3096617686426661,-0.3096617686426661,-0.2998637292684633,-0.3626868147605197,-0.3692744729379982,-0.312079621228754,-0.4665361852810134,2.015760685012114,-0.5136370944265338,-0.5194624816493197,-0.503903259860269,-0.4665361852810134,2.0902458029568014,-0.49217479094801325,-0.5349519917156254,-0.5272146351966106,4759.548869028534,1665.44
174,1.0304638130973318,-0.24924936153852034,1.4553483740208553,-1.117817517306663,0.654905950153919,-0.08319262329569078,2.2415585009256453,1.805423354490822,0.26370541418691373,-1.6855390257241953,-0.723725957824542,-0.6395783168806141,0.8568175239557906,0.5839072217017658,1.6441437511562915,-0.5773502691896258,-0.9728348501928482,-0.9348700291609396,-0.9704367948586523,0.0,1.01304019083429,1.6547090783235852,-1.374606787127753,0.2056315470411191,1.6639406325725128,-1.3792644269416956,0.0765501951328398,0.0,-0.6919126161531287,-0.9975031172021119,2.1526269572086583,-0.4404881959216032,-0.41388775612546336,-0.4823542675723938,2.302001867598112,-0.4565733396744826,-0.45457287727508316,2.9003042436755413,-0.36268681476051967,-0.3239944068816741,-0.33333333333333337,-0.3096617686426661,-0.3096617686426661,-0.2998637292684633,-0.3626868147605197,-0.3692744729379982,-0.312079621228754,-0.4665361852810134,-0.4960906358752555,1.9468998848622512,-0.5194624816493197,-0.503903259860269,-0.4665361852810134,2.0902458029568014,-0.49217479094801325,-0.5349519917156254,-0.5272146351966106,7630.686770891796,8250.15
371,-0.9704367948586523,1.504998344304513,-0.4519665438876563,-0.43693537599828,-0.5851526536878479,1.8183530520343896,-0.8074031597740338,-0.13766802417873836,-0.4921642290910192,-0.23897187310651324,1.6647374295348287,-1.310798196046218,-1.718529778315196,-1.0303040377718227,-0.24721225240211703,1.7320508075688774,0.28313364625505394,0.0982135351443834,-0.9704367948586523,0.0,-0.510895987437489,0.21112427716888763,-0.7774384842756202,-0.025740095199239966,0.2154613006269889,-0.7813714214941981,-0.15324401164491575,0.0,-0.6919126161531287,1.0025031328271852,-0.4645486746559718,-0.4404881959216032,2.4161139951597566,-0.4823542675723938,-0.43440451290484433,-0.4565733396744826,-0.45457287727508316,-0.3447914135838056,-0.36268681476051967,3.086473033978053,-0.33333333333333337,-0.3096617686426661,-0.3096617686426661,-0.2998637292684633,-0.3626868147605197,-0.3692744729379982,-0.312079621228754,2.1434564596477332,-0.4960906358752555,-0.5136370944265338,-0.5194624816493197,-0.503903259860269,-0.4665361852810134,-0.47841263385647226,2.031798495964875,-0.5349519917156254,-0.5272146351966106,3432.002947824254,3101.13
